Id,Class
2997,5
2998,7
2999,4
3000,3
3001,1
3002,9
3003,1
3004,0
3005,0
3006,9
3007,0
3008,3
3009,3
3010,1
3011,6
3012,3
3013,0
3014,7
3015,7
3016,3
3017,9
3018,1
3019,2
3020,1
3021,7
3022,0
3023,0
3024,2
3025,2
3026,1
3027,9
3028,3
3029,8
3030,9
3031,7
3032,2
3033,9
3034,8
3035,4
3036,0
3037,2
3038,2
3039,0
3040,2
3041,0
3042,9
3043,2
3044,4
3045,3
3046,9
3047,3
3048,7
3049,6
3050,3
3051,8
3052,6
3053,2
3054,2
3055,4
3056,1
3057,1
3058,9
3059,7
3060,7
3061,3
3062,0
3063,7
3064,9
3065,2
3066,3
3067,7
3068,4
3069,8
3070,7
3071,1
3072,2
3073,5
3074,7
3075,1
3076,1
3077,3
3078,2
3079,3
3080,3
3081,0
3082,9
3083,3
3084,7
3085,2
3086,2
3087,2
3088,3
3089,2
3090,2
3091,2
3092,1
3093,8
3094,7
3095,4
3096,1
3097,1
3098,3
3099,2
3100,7
3101,7
3102,3
3103,2
3104,9
3105,2
3106,0
3107,0
3108,8
3109,1
3110,3
3111,1
3112,7
3113,4
3114,1
3115,2
3116,8
3117,0
3118,2
3119,2
3120,3
3121,3
3122,1
3123,2
3124,2
3125,0
3126,1
3127,7
3128,6
3129,8
3130,3
3131,7
3132,9
3133,9
3134,7
3135,1
3136,9
3137,4
3138,7
3139,9
3140,7
3141,8
3142,3
3143,2
3144,9
3145,6
3146,4
3147,1
3148,6
3149,7
3150,6
3151,3
3152,1
3153,2
3154,2
3155,1
3156,3
3157,4
3158,7
3159,0
3160,3
3161,8
3162,7
3163,1
3164,7
3165,1
3166,0
3167,3
3168,7
3169,3
3170,8
3171,0
3172,3
3173,7
3174,3
3175,5
3176,6
3177,9
3178,2
3179,8
3180,3
3181,2
3182,3
3183,7
3184,2
3185,1
3186,1
3187,2
3188,7
3189,7
3190,1
3191,2
3192,7
3193,0
3194,9
3195,6
3196,7
3197,1
3198,2
3199,9
3200,4
3201,4
3202,7
3203,3
3204,2
3205,3
3206,2
3207,9
3208,0
3209,0
3210,2
3211,1
3212,7
3213,8
3214,3
3215,2
3216,1
3217,2
3218,2
3219,1
3220,6
3221,4
3222,8
3223,1
3224,2
3225,0
3226,2
3227,7
3228,2
3229,3
3230,7
3231,8
3232,8
3233,2
3234,7
3235,0
3236,3
3237,7
3238,2
3239,0
3240,0
3241,7
3242,3
3243,2
3244,0
3245,7
3246,9
3247,0
3248,3
3249,2
3250,2
3251,1
3252,0
3253,2
3254,7
3255,3
3256,1
3257,0
3258,7
3259,2
3260,7
3261,3
3262,3
3263,3
3264,2
3265,7
3266,3
3267,2
3268,1
3269,5
