Id,Class
2997,2
2998,2
2999,2
3000,9
3001,9
3002,9
3003,3
3004,3
3005,3
3006,2
3007,2
3008,2
3009,1
3010,1
3011,1
3012,6
3013,6
3014,6
3015,1
3016,1
3017,1
3018,1
3019,1
3020,1
3021,7
3022,7
3023,7
3024,2
3025,2
3026,2
3027,6
3028,6
3029,6
3030,3
3031,3
3032,3
3033,9
3034,8
3035,9
3036,9
3037,9
3038,9
3039,9
3040,8
3041,8
3042,3
3043,3
3044,3
3045,3
3046,3
3047,3
3048,7
3049,7
3050,7
3051,5
3052,5
3053,5
3054,7
3055,7
3056,7
3057,7
3058,7
3059,7
3060,3
3061,3
3062,3
3063,7
3064,7
3065,7
3066,3
3067,3
3068,3
3069,1
3070,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,3
3079,3
3080,3
3081,2
3082,2
3083,2
3084,9
3085,9
3086,9
3087,8
3088,8
3089,8
3090,5
3091,3
3092,3
3093,0
3094,0
3095,0
3096,1
3097,1
3098,1
3099,7
3100,7
3101,7
3102,3
3103,7
3104,7
3105,6
3106,6
3107,6
3108,1
3109,0
3110,1
3111,3
3112,3
3113,3
3114,3
3115,7
3116,7
3117,3
3118,3
3119,3
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,2
3127,2
3128,2
3129,2
3130,2
3131,2
3132,1
3133,1
3134,1
3135,7
3136,7
3137,7
3138,8
3139,9
3140,9
3141,6
3142,6
3143,6
3144,2
3145,2
3146,2
3147,9
3148,9
3149,9
3150,0
3151,0
3152,0
3153,7
3154,7
3155,7
3156,6
3157,6
3158,6
3159,1
3160,1
3161,1
3162,5
3163,5
3164,5
3165,8
3166,8
3167,8
3168,8
3169,8
3170,8
3171,0
3172,0
3173,0
3174,2
3175,2
3176,2
3177,8
3178,8
3179,8
3180,0
3181,0
3182,0
3183,8
3184,8
3185,8
3186,2
3187,2
3188,2
3189,8
3190,8
3191,8
3192,9
3193,9
3194,9
3195,9
3196,9
3197,9
3198,6
3199,6
3200,6
3201,8
3202,5
3203,5
3204,5
3205,8
3206,5
3207,6
3208,6
3209,6
3210,8
3211,3
3212,3
3213,7
3214,7
3215,7
3216,0
3217,0
3218,0
3219,3
3220,3
3221,3
3222,9
3223,9
3224,9
3225,2
3226,2
3227,2
3228,9
3229,9
3230,9
3231,6
3232,6
3233,6
3234,7
3235,7
3236,7
3237,1
3238,1
3239,1
3240,7
3241,7
3242,7
3243,7
3244,7
3245,7
3246,2
3247,2
3248,2
3249,0
3250,0
3251,0
3252,6
3253,6
3254,6
3255,6
3256,6
3257,6
3258,3
3259,3
3260,3
3261,9
3262,9
3263,9
3264,3
3265,3
3266,3
3267,0
3268,0
3269,0
3270,8
3271,8
3272,8
3273,2
3274,2
3275,2
3276,8
3277,8
3278,8
3279,0
3280,0
3281,0
3282,8
3283,8
3284,8
3285,3
3286,8
3287,8
3288,0
3289,0
3290,0
3291,9
3292,9
3293,9
3294,7
3295,7
3296,7
3297,2
3298,2
3299,2
3300,7
3301,7
3302,7
3303,2
3304,2
3305,2
3306,6
3307,6
3308,6
3309,8
3310,0
3311,8
3312,1
3313,1
3314,1
3315,0
3316,0
3317,0
3318,3
3319,2
3320,2
3321,6
3322,6
3323,6
3324,9
3325,9
3326,9
3327,2
3328,2
3329,2
3330,2
3331,2
3332,2
3333,4
3334,5
3335,5
3336,9
3337,9
3338,9
3339,2
3340,7
3341,7
3342,1
3343,8
3344,8
3345,8
3346,8
3347,8
3348,9
3349,9
3350,9
3351,7
3352,7
3353,7
3354,7
3355,7
3356,7
3357,9
3358,9
3359,9
3360,3
3361,8
3362,3
3363,7
3364,7
3365,7
3366,3
3367,3
3368,3
3369,8
3370,8
3371,8
3372,2
3373,2
3374,2
3375,1
3376,1
3377,1
3378,0
3379,0
3380,0
3381,5
3382,5
3383,5
3384,8
3385,8
3386,8
3387,1
3388,1
3389,1
3390,8
3391,1
3392,1
3393,4
3394,0
3395,4
3396,0
3397,0
3398,0
3399,2
3400,2
3401,2
3402,9
3403,9
3404,9
3405,1
3406,1
3407,1
3408,7
3409,3
3410,2
3411,1
3412,1
3413,1
3414,7
3415,7
3416,7
3417,6
3418,6
3419,6
3420,1
3421,1
3422,1
3423,1
3424,1
3425,1
3426,2
3427,2
3428,2
3429,4
3430,4
3431,4
3432,2
3433,2
3434,2
3435,9
3436,9
3437,9
3438,0
3439,0
3440,9
3441,2
3442,2
3443,2
3444,7
3445,7
3446,7
3447,0
3448,0
3449,0
3450,1
3451,8
3452,8
3453,8
3454,8
3455,8
3456,2
3457,2
3458,2
3459,6
3460,4
3461,8
3462,8
3463,8
3464,8
3465,8
3466,9
3467,9
3468,0
3469,0
3470,0
3471,9
3472,8
3473,9
3474,8
3475,8
3476,8
3477,3
3478,3
3479,3
3480,3
3481,3
3482,3
3483,8
3484,8
3485,8
3486,8
3487,8
3488,9
3489,2
3490,2
3491,2
3492,1
3493,1
3494,1
3495,7
3496,7
3497,7
3498,7
3499,7
3500,7
3501,4
3502,4
3503,4
3504,6
3505,6
3506,6
3507,3
3508,3
3509,8
3510,8
3511,8
3512,8
3513,2
3514,2
3515,2
3516,5
3517,5
3518,5
3519,1
3520,1
3521,1
3522,6
3523,6
3524,6
3525,9
3526,9
3527,9
3528,1
3529,1
3530,1
3531,6
3532,6
3533,6
3534,1
3535,1
3536,1
3537,9
3538,9
3539,9
3540,2
3541,2
3542,2
3543,6
3544,6
3545,0
3546,2
3547,2
3548,2
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,9
3556,9
3557,9
3558,2
3559,2
3560,2
3561,7
3562,7
3563,7
3564,0
3565,0
3566,0
3567,9
3568,9
3569,9
3570,7
3571,7
3572,7
3573,7
3574,7
3575,7
3576,2
3577,2
3578,2
3579,2
3580,2
3581,2
3582,9
3583,9
3584,9
3585,1
3586,1
3587,1
3588,4
3589,5
3590,5
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,6
3598,6
3599,6
3600,2
3601,2
3602,2
3603,7
3604,7
3605,7
3606,0
3607,0
3608,0
3609,3
3610,3
3611,3
3612,8
3613,8
3614,8
3615,6
3616,6
3617,6
3618,4
3619,4
3620,4
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,7
3628,7
3629,7
3630,3
3631,3
3632,3
3633,2
3634,2
3635,2
3636,2
3637,2
3638,2
3639,1
3640,1
3641,1
3642,2
3643,2
3644,2
3645,1
3646,1
3647,1
3648,5
3649,1
3650,1
3651,5
3652,5
3653,5
3654,4
3655,4
3656,4
3657,1
3658,1
3659,1
3660,6
3661,6
3662,6
3663,0
3664,9
3665,9
3666,3
3667,3
3668,3
3669,9
3670,9
3671,9
3672,0
3673,6
3674,0
3675,9
3676,9
3677,9
3678,0
3679,0
3680,0
3681,4
3682,5
3683,4
3684,1
3685,1
3686,1
3687,1
3688,1
3689,1
3690,4
3691,4
3692,4
3693,7
3694,7
3695,7
3696,8
3697,8
3698,8
3699,7
3700,7
3701,7
3702,1
3703,1
3704,1
3705,5
3706,7
3707,7
3708,3
3709,3
3710,3
3711,5
3712,5
3713,0
3714,2
3715,2
3716,2
3717,1
3718,1
3719,1
3720,3
3721,3
3722,3
3723,1
3724,8
3725,1
3726,8
3727,8
3728,9
3729,1
3730,1
3731,1
3732,8
3733,8
3734,8
3735,7
3736,7
3737,7
3738,2
3739,2
3740,2
3741,2
3742,2
3743,2
3744,7
3745,7
3746,7
3747,2
3748,2
3749,2
3750,2
3751,2
3752,2
3753,0
3754,0
3755,0
3756,2
3757,2
3758,2
3759,0
3760,0
3761,0
3762,3
3763,3
3764,3
3765,7
3766,7
3767,7
3768,2
3769,2
3770,2
3771,9
3772,9
3773,9
3774,8
3775,8
3776,8
3777,2
3778,2
3779,2
3780,8
3781,9
3782,8
3783,1
3784,1
3785,1
3786,6
3787,6
3788,6
3789,9
3790,9
3791,9
3792,1
3793,1
3794,1
3795,3
3796,9
3797,3
3798,0
3799,0
3800,0
3801,2
3802,2
3803,2
3804,3
3805,3
3806,3
3807,0
3808,0
3809,0
3810,2
3811,2
3812,2
3813,9
3814,9
3815,9
3816,9
3817,9
3818,9
3819,7
3820,7
3821,7
3822,0
3823,0
3824,0
3825,3
3826,3
3827,3
3828,7
3829,7
3830,7
3831,2
3832,2
3833,2
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,8
3841,8
3842,8
3843,3
3844,3
3845,3
3846,6
3847,6
3848,0
3849,1
3850,1
3851,1
3852,3
3853,3
3854,3
3855,8
3856,8
3857,8
3858,1
3859,1
3860,1
3861,3
3862,3
3863,3
3864,3
3865,3
3866,3
3867,0
3868,0
3869,0
3870,8
3871,8
3872,8
3873,2
3874,2
3875,2
3876,9
3877,9
3878,9
3879,1
3880,1
3881,1
3882,9
3883,9
3884,9
3885,3
3886,3
3887,3
3888,8
3889,8
3890,8
3891,6
3892,6
3893,6
3894,9
3895,9
3896,9
3897,1
3898,1
3899,1
3900,2
3901,2
3902,2
3903,1
3904,1
3905,1
3906,7
3907,7
3908,7
3909,7
3910,7
3911,7
3912,5
3913,4
3914,5
3915,0
3916,0
3917,0
3918,7
3919,7
3920,7
3921,8
3922,8
3923,8
3924,2
3925,2
3926,2
3927,1
3928,1
3929,1
3930,5
3931,5
3932,5
3933,7
3934,2
3935,7
3936,5
3937,5
3938,5
3939,7
3940,7
3941,7
3942,0
3943,0
3944,0
3945,1
3946,1
3947,1
3948,6
3949,6
3950,6
3951,1
3952,1
3953,1
3954,2
3955,2
3956,8
3957,9
3958,8
3959,8
3960,9
3961,9
3962,8
3963,6
3964,6
3965,6
3966,1
3967,1
3968,1
3969,9
3970,9
3971,9
3972,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,1
3981,0
3982,0
3983,0
3984,2
3985,2
3986,2
3987,2
3988,2
3989,2
3990,1
3991,1
3992,1
3993,2
3994,2
3995,2
3996,6
3997,6
3998,6
3999,0
4000,0
4001,0
4002,1
4003,1
4004,1
4005,3
4006,3
4007,3
4008,2
4009,2
4010,2
4011,0
4012,0
4013,0
4014,1
4015,1
4016,1
4017,8
4018,8
4019,8
4020,9
4021,8
4022,8
4023,5
4024,4
4025,5
4026,2
4027,2
4028,2
4029,0
4030,0
4031,0
4032,5
4033,4
4034,5
4035,0
4036,0
4037,0
4038,8
4039,8
4040,8
4041,3
4042,3
4043,3
4044,8
4045,8
4046,8
4047,7
4048,7
4049,7
4050,1
4051,1
4052,1
4053,9
4054,9
4055,9
4056,9
4057,9
4058,9
4059,0
4060,0
4061,0
4062,3
4063,3
4064,3
4065,6
4066,6
4067,6
4068,8
4069,8
4070,8
4071,2
4072,2
4073,2
4074,5
4075,5
4076,5
4077,3
4078,3
4079,3
4080,9
4081,9
4082,9
4083,1
4084,1
4085,1
4086,7
4087,7
4088,7
4089,9
4090,9
4091,9
4092,2
4093,2
4094,2
4095,5
4096,5
4097,5
4098,9
4099,9
4100,9
4101,2
4102,2
4103,2
4104,2
4105,2
4106,2
4107,5
4108,8
4109,5
4110,3
4111,3
4112,3
4113,6
4114,6
4115,6
4116,1
4117,1
4118,1
4119,9
4120,9
4121,9
4122,8
4123,8
4124,7
4125,7
4126,7
4127,7
4128,0
4129,0
4130,0
4131,8
4132,8
4133,8
4134,3
4135,3
4136,3
4137,3
4138,3
4139,3
4140,8
4141,0
4142,5
4143,1
4144,1
4145,1
4146,6
4147,6
4148,6
4149,2
4150,2
4151,2
4152,6
4153,6
4154,6
4155,4
4156,4
4157,4
4158,6
4159,6
4160,0
4161,1
4162,1
4163,1
4164,6
4165,6
4166,6
4167,8
4168,8
4169,8
4170,1
4171,1
4172,1
4173,0
4174,0
4175,0
4176,6
4177,6
4178,6
4179,7
4180,2
4181,3
4182,6
4183,6
4184,6
4185,2
4186,2
4187,7
4188,1
4189,1
4190,1
4191,2
4192,2
4193,2
4194,8
4195,8
4196,8
4197,8
4198,8
4199,8
4200,3
4201,3
4202,3
4203,0
4204,0
4205,0
4206,8
4207,8
4208,8
4209,1
4210,1
4211,1
4212,2
4213,2
4214,2
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,8
4225,8
4226,1
4227,5
4228,5
4229,5
4230,0
4231,0
4232,0
4233,6
4234,1
4235,6
4236,8
4237,8
4238,8
4239,6
4240,6
4241,6
4242,1
4243,1
4244,1
4245,5
4246,5
4247,5
4248,2
4249,2
4250,2
4251,9
4252,9
4253,9
4254,2
4255,2
4256,2
4257,0
4258,0
4259,6
4260,1
4261,1
4262,1
4263,3
4264,7
4265,7
4266,1
4267,1
4268,1
4269,6
4270,6
4271,6
4272,1
4273,1
4274,1
4275,7
4276,7
4277,7
4278,4
4279,4
4280,5
4281,8
4282,8
4283,8
4284,0
4285,0
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,7
4294,7
4295,7
4296,5
4297,5
4298,4
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,2
4306,2
4307,2
4308,7
4309,7
4310,2
4311,2
4312,2
4313,2
4314,0
4315,0
4316,0
4317,1
4318,1
4319,1
4320,3
4321,3
4322,3
4323,3
4324,3
4325,3
4326,6
4327,6
4328,6
4329,2
4330,2
4331,2
4332,5
4333,5
4334,5
4335,2
4336,2
4337,2
4338,0
4339,0
4340,0
4341,2
4342,2
4343,2
4344,5
4345,5
4346,5
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,3
4354,3
4355,3
4356,3
4357,3
4358,3
4359,2
4360,2
4361,2
4362,6
4363,6
4364,6
4365,3
4366,3
4367,3
4368,1
4369,1
4370,1
4371,8
4372,8
4373,8
4374,1
4375,2
4376,1
4377,1
4378,1
4379,1
4380,0
4381,0
4382,0
4383,5
4384,5
4385,5
4386,2
4387,2
4388,2
4389,6
4390,6
4391,6
4392,9
4393,9
4394,9
4395,0
4396,0
4397,0
4398,2
4399,2
4400,2
4401,9
4402,9
4403,9
4404,1
4405,1
4406,1
4407,8
4408,8
4409,8
4410,0
4411,5
4412,0
4413,0
4414,0
4415,0
4416,2
4417,2
4418,2
4419,9
4420,9
4421,9
4422,5
4423,5
4424,5
4425,8
4426,8
4427,8
4428,9
4429,9
4430,9
4431,0
4432,8
4433,8
4434,9
4435,9
4436,9
4437,1
4438,1
4439,1
4440,1
4441,1
4442,1
4443,1
4444,1
4445,1
4446,7
4447,7
4448,7
4449,2
4450,2
4451,2
4452,1
4453,6
4454,6
4455,3
4456,3
4457,3
4458,1
4459,1
4460,1
4461,1
4462,1
4463,1
4464,3
4465,3
4466,3
4467,1
4468,1
4469,1
4470,1
4471,1
4472,1
4473,9
4474,9
4475,9
4476,2
4477,2
4478,3
4479,1
4480,1
4481,1
4482,1
4483,1
4484,1
4485,7
4486,7
4487,7
4488,5
4489,5
4490,5
4491,9
4492,3
4493,9
4494,7
4495,7
4496,7
4497,5
4498,5
4499,5
4500,9
4501,9
4502,9
4503,8
4504,9
4505,8
4506,8
4507,8
4508,8
4509,3
4510,3
4511,3
4512,8
4513,8
4514,8
4515,0
4516,0
4517,0
4518,6
4519,6
4520,6
4521,7
4522,7
4523,7
4524,9
4525,9
4526,9
4527,2
4528,2
4529,2
4530,7
4531,7
4532,7
4533,8
4534,8
4535,8
4536,4
4537,4
4538,4
4539,6
4540,1
4541,6
4542,5
4543,5
4544,5
4545,7
4546,7
4547,7
4548,1
4549,1
4550,1
4551,3
4552,3
4553,3
4554,1
4555,1
4556,1
4557,0
4558,0
4559,0
4560,2
4561,2
4562,2
4563,7
4564,7
4565,7
4566,0
4567,0
4568,1
4569,3
4570,3
4571,3
4572,9
4573,9
4574,9
4575,0
4576,0
4577,0
4578,3
4579,3
4580,3
4581,1
4582,1
4583,1
4584,0
4585,0
4586,0
4587,3
4588,3
4589,3
4590,5
4591,5
4592,5
4593,3
4594,3
4595,3
4596,0
4597,0
4598,0
4599,7
4600,7
4601,7
4602,4
4603,5
4604,5
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,2
4612,2
4613,2
4614,0
4615,0
4616,0
4617,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,8
4624,8
4625,8
4626,5
4627,5
4628,5
4629,5
4630,1
4631,1
4632,7
4633,7
4634,7
4635,0
4636,0
4637,0
4638,1
4639,1
4640,1
4641,5
4642,5
4643,5
4644,4
4645,5
4646,5
4647,3
4648,3
4649,3
4650,3
4651,3
4652,3
4653,9
4654,9
4655,8
4656,9
4657,9
4658,9
4659,3
4660,3
4661,3
4662,5
4663,4
4664,4
4665,4
4666,4
4667,5
4668,8
4669,8
4670,8
4671,2
4672,2
4673,2
4674,0
4675,0
4676,0
4677,0
4678,8
4679,8
4680,0
4681,0
4682,0
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,9
4690,9
4691,9
4692,1
4693,1
4694,1
4695,1
4696,1
4697,1
4698,0
4699,0
4700,0
4701,8
4702,8
4703,8
4704,7
4705,7
4706,7
4707,0
4708,0
4709,0
4710,2
4711,2
4712,2
4713,2
4714,2
4715,2
4716,1
4717,1
4718,1
4719,2
4720,2
4721,2
4722,9
4723,9
4724,9
4725,6
4726,6
4727,6
4728,2
4729,2
4730,2
4731,8
4732,8
4733,8
4734,2
4735,2
4736,2
4737,2
4738,2
4739,2
4740,4
4741,5
4742,5
4743,0
4744,0
4745,0
4746,3
4747,3
4748,3
4749,1
4750,1
4751,1
4752,8
4753,9
4754,9
4755,5
4756,5
4757,5
4758,3
4759,3
4760,3
4761,2
4762,8
4763,8
4764,8
4765,8
4766,8
4767,2
4768,2
4769,2
4770,4
4771,1
4772,1
4773,7
4774,7
4775,7
4776,8
4777,8
4778,8
4779,3
4780,0
4781,0
4782,3
4783,3
4784,3
4785,4
4786,4
4787,4
4788,9
4789,9
4790,9
4791,8
4792,8
4793,8
4794,3
4795,3
4796,3
4797,1
4798,1
4799,1
4800,1
4801,1
4802,1
4803,7
4804,7
4805,7
4806,1
4807,1
4808,1
4809,1
4810,1
4811,1
4812,0
4813,0
4814,9
4815,1
4816,1
4817,1
4818,1
4819,1
4820,1
4821,0
4822,0
4823,0
4824,9
4825,9
4826,8
4827,0
4828,0
4829,0
4830,2
4831,2
4832,2
4833,8
4834,8
4835,8
4836,9
4837,9
4838,9
4839,6
4840,0
4841,0
4842,2
4843,2
4844,2
4845,6
4846,6
4847,6
4848,1
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,1
4856,1
4857,3
4858,3
4859,8
4860,2
4861,2
4862,2
4863,1
4864,3
4865,1
4866,6
4867,6
4868,6
4869,6
4870,6
4871,6
4872,3
4873,3
4874,3
4875,9
4876,9
4877,9
4878,3
4879,3
4880,3
4881,6
4882,6
4883,6
4884,8
4885,8
4886,8
4887,1
4888,1
4889,1
4890,9
4891,9
4892,9
4893,4
4894,4
4895,4
4896,5
4897,5
4898,5
4899,7
4900,7
4901,7
4902,0
4903,0
4904,0
4905,7
4906,7
4907,2
4908,7
4909,7
4910,7
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,5
4918,5
4919,5
4920,7
4921,7
4922,7
4923,8
4924,8
4925,8
4926,8
4927,8
4928,8
4929,2
4930,2
4931,2
4932,1
4933,1
4934,1
4935,8
4936,8
4937,8
4938,2
4939,2
4940,2
4941,0
4942,0
4943,0
4944,7
4945,7
4946,7
4947,1
4948,1
4949,1
4950,8
4951,8
4952,8
4953,9
4954,9
4955,9
4956,7
4957,7
4958,7
4959,2
4960,2
4961,2
4962,1
4963,1
4964,1
4965,8
4966,8
4967,8
4968,7
4969,7
4970,7
4971,3
4972,3
4973,3
4974,9
4975,9
4976,9
4977,9
4978,9
4979,9
4980,1
4981,1
4982,1
4983,2
4984,2
4985,2
4986,5
4987,5
4988,5
4989,9
4990,9
4991,9
4992,5
4993,5
4994,5
4995,0
4996,0
4997,9
4998,6
4999,6
5000,6
5001,1
5002,1
5003,1
5004,8
5005,8
5006,8
5007,2
5008,2
5009,2
5010,2
5011,2
5012,2
5013,1
5014,1
5015,1
5016,1
5017,1
5018,1
5019,2
5020,2
5021,2
5022,4
5023,2
5024,2
5025,2
5026,1
5027,1
5028,7
5029,7
5030,9
5031,0
5032,0
5033,0
5034,7
5035,7
5036,7
5037,2
5038,2
5039,2
5040,9
5041,0
5042,0
5043,5
5044,5
5045,5
5046,9
5047,9
5048,9
5049,1
5050,5
5051,5
5052,8
5053,8
5054,8
5055,0
5056,0
5057,0
5058,5
5059,8
5060,9
5061,8
5062,8
5063,8
5064,1
5065,1
5066,6
5067,1
5068,1
5069,1
5070,6
5071,6
5072,3
5073,9
5074,9
5075,9
5076,3
5077,3
5078,3
5079,1
5080,1
5081,1
5082,6
5083,6
5084,6
5085,2
5086,2
5087,2
5088,7
5089,7
5090,2
5091,9
5092,9
5093,9
5094,0
5095,0
5096,0
5097,1
5098,1
5099,1
5100,7
5101,7
5102,7
5103,9
5104,9
5105,9
5106,8
5107,8
5108,8
5109,1
5110,1
5111,1
5112,9
5113,9
5114,9
5115,0
5116,0
5117,0
5118,3
5119,3
5120,3
5121,2
5122,2
5123,2
5124,3
5125,3
5126,3
5127,7
5128,7
5129,7
5130,9
5131,9
5132,9
5133,0
5134,0
5135,0
5136,8
5137,8
5138,8
5139,1
5140,1
5141,1
5142,1
5143,1
5144,1
5145,7
5146,7
5147,7
5148,1
5149,1
5150,1
5151,1
5152,1
5153,1
5154,4
5155,4
5156,4
5157,1
5158,1
5159,1
5160,4
5161,4
5162,4
5163,8
5164,8
5165,8
5166,3
5167,3
5168,3
5169,1
5170,1
5171,1
5172,8
5173,8
5174,8
5175,7
5176,7
5177,7
5178,7
5179,7
5180,7
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,4
5188,4
5189,4
5190,9
5191,9
5192,9
5193,3
5194,3
5195,3
5196,8
5197,8
5198,8
5199,1
5200,1
5201,1
5202,9
5203,9
5204,9
5205,9
5206,9
5207,9
5208,6
5209,6
5210,6
5211,4
5212,4
5213,5
5214,8
5215,8
5216,8
5217,3
5218,3
5219,3
5220,0
5221,0
5222,0
5223,1
5224,1
5225,1
5226,6
5227,6
5228,6
5229,2
5230,2
5231,2
5232,8
5233,8
5234,8
5235,9
5236,9
5237,9
5238,1
5239,1
5240,1
5241,2
5242,2
5243,2
5244,8
5245,8
5246,8
5247,9
5248,8
5249,9
5250,2
5251,2
5252,2
5253,9
5254,9
5255,9
5256,0
5257,0
5258,0
5259,2
5260,2
5261,2
5262,2
5263,2
5264,2
5265,9
5266,9
5267,9
5268,3
5269,3
5270,3
5271,6
5272,6
5273,6
5274,3
5275,3
5276,3
5277,9
5278,9
5279,9
5280,5
5281,4
5282,5
5283,6
5284,6
5285,6
5286,4
5287,4
5288,4
5289,7
5290,7
5291,7
5292,1
5293,1
5294,1
5295,2
5296,7
5297,7
5298,8
5299,8
5300,8
5301,5
5302,5
5303,5
5304,9
5305,0
5306,9
5307,1
5308,1
5309,1
5310,5
5311,5
5312,4
5313,8
5314,2
5315,8
5316,3
5317,3
5318,3
5319,0
5320,0
5321,0
5322,7
5323,7
5324,7
5325,0
5326,0
5327,0
5328,2
5329,2
5330,2
5331,2
5332,2
5333,2
5334,9
5335,9
5336,9
5337,6
5338,6
5339,6
5340,1
5341,1
5342,1
5343,5
5344,5
5345,5
5346,0
5347,0
5348,0
5349,9
5350,9
5351,9
5352,6
5353,6
5354,6
5355,7
5356,7
5357,7
5358,5
5359,5
5360,1
5361,2
5362,2
5363,8
5364,8
5365,8
5366,8
5367,6
5368,6
5369,6
5370,3
5371,3
5372,3
5373,0
5374,0
5375,0
5376,2
5377,2
5378,2
5379,8
5380,8
5381,8
5382,0
5383,0
5384,0
5385,9
5386,9
5387,9
5388,7
5389,7
5390,7
5391,8
5392,9
5393,9
5394,6
5395,6
5396,6
5397,8
5398,8
5399,8
5400,7
5401,7
5402,7
5403,1
5404,1
5405,1
5406,6
5407,6
5408,6
5409,8
5410,8
5411,8
5412,2
5413,2
5414,2
5415,1
5416,1
5417,1
5418,2
5419,2
5420,2
5421,1
5422,1
5423,1
5424,8
5425,8
5426,8
5427,2
5428,2
5429,2
5430,9
5431,9
5432,9
5433,4
5434,4
5435,4
5436,3
5437,3
5438,3
5439,8
5440,8
5441,8
5442,3
5443,3
5444,3
5445,0
5446,0
5447,0
5448,6
5449,0
5450,0
5451,9
5452,9
5453,9
5454,7
5455,7
5456,7
5457,2
5458,3
5459,3
5460,3
5461,3
5462,3
5463,1
5464,1
5465,1
5466,8
5467,8
5468,8
5469,9
5470,9
5471,9
5472,6
5473,6
5474,6
5475,7
5476,7
5477,7
5478,2
5479,2
5480,2
5481,7
5482,7
5483,7
5484,3
5485,1
5486,1
5487,8
5488,8
5489,8
5490,8
5491,8
5492,6
5493,1
5494,1
5495,1
5496,2
5497,2
5498,2
5499,5
5500,5
5501,5
5502,2
5503,2
5504,2
5505,7
5506,7
5507,7
5508,2
5509,2
5510,2
5511,7
5512,7
5513,7
5514,4
5515,4
5516,4
5517,1
5518,1
5519,1
5520,4
5521,4
5522,5
5523,7
5524,2
5525,2
5526,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,7
5533,7
5534,7
5535,0
5536,0
5537,0
5538,2
5539,2
5540,2
5541,3
5542,3
5543,3
5544,3
5545,3
5546,3
5547,5
5548,5
5549,5
5550,8
5551,8
5552,8
5553,3
5554,3
5555,3
5556,3
5557,3
5558,3
5559,2
5560,2
5561,2
5562,1
5563,1
5564,1
5565,1
5566,1
5567,1
5568,3
5569,3
5570,3
5571,8
5572,8
5573,8
5574,9
5575,9
5576,9
5577,2
5578,2
5579,2
5580,1
5581,1
5582,1
5583,9
5584,9
5585,9
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,3
5593,3
5594,3
5595,5
5596,6
5597,6
5598,7
5599,7
5600,7
5601,7
5602,7
5603,7
5604,5
5605,5
5606,5
5607,2
5608,2
5609,2
5610,9
5611,9
5612,9
5613,1
5614,1
5615,1
5616,8
5617,8
5618,8
5619,1
5620,1
5621,1
5622,3
5623,3
5624,3
5625,7
5626,7
5627,3
5628,2
5629,2
5630,2
5631,3
5632,3
5633,3
5634,0
5635,0
5636,0
5637,8
5638,8
5639,8
5640,3
5641,3
5642,3
5643,2
5644,2
5645,2
5646,7
5647,7
5648,7
5649,2
5650,2
5651,2
5652,3
5653,3
5654,3
5655,0
5656,0
5657,0
5658,7
5659,7
5660,2
5661,0
5662,6
5663,0
5664,3
5665,3
5666,3
5667,3
5668,8
5669,3
5670,1
5671,2
5672,1
5673,2
5674,2
5675,2
5676,1
5677,1
5678,1
5679,2
5680,2
5681,2
5682,8
5683,8
5684,8
5685,7
5686,7
5687,7
5688,7
5689,7
5690,7
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5697,7
5698,7
5699,7
5700,2
5701,8
5702,1
5703,0
5704,0
5705,0
5706,3
5707,3
5708,3
5709,1
5710,1
5711,1
5712,4
5713,4
5714,4
5715,2
5716,2
5717,2
5718,7
5719,7
5720,7
5721,9
5722,9
5723,9
5724,3
5725,3
5726,3
5727,1
5728,1
5729,8
5730,9
5731,9
5732,9
5733,2
5734,2
5735,2
5736,2
5737,2
5738,2
5739,2
5740,2
5741,2
5742,6
5743,6
5744,6
5745,1
5746,1
5747,1
5748,1
5749,1
5750,1
5751,0
5752,0
5753,0
5754,8
5755,2
5756,2
5757,2
5758,2
5759,2
5760,3
5761,3
5762,3
5763,7
5764,7
5765,7
5766,7
5767,3
5768,8
5769,7
5770,7
5771,7
5772,8
5773,8
5774,8
5775,3
5776,3
5777,3
5778,2
5779,2
5780,2
5781,0
5782,0
5783,0
5784,8
5785,8
5786,8
5787,6
5788,6
5789,6
5790,3
5791,3
5792,3
5793,8
5794,0
